DEP045601,,Milk Donors-Raw,,,,,,,
StdDev,0.011,0.002,0.011,0.001,0.012,0.039,,,
,,,,,,,,,
DEP043021,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.79,1.31,7.15,1.08,14.02,21.2,,,
#02,3.79,1.31,7.16,1.08,14.03,21.2,,,
#03,3.78,1.31,7.17,1.08,14.04,21.21,,,
Mean,3.79,1.31,7.16,1.08,14.03,21.21,DEP043021,Milk Donors-Raw,1/20/2026 8:37:19 AM
StdDev,0.001,0.001,0.008,0,0.008,0.007,,,
,,,,,,,,,
DEP043012,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.8,1.15,7.25,1.02,13.88,21.09,,,
#02,3.78,1.14,7.28,1.01,13.89,21.06,,,
#03,3.79,1.14,7.3,1.01,13.91,21.09,,,
Mean,3.79,1.15,7.28,1.01,13.89,21.08,DEP043012,Milk Donors-Raw,1/21/2026 8:19:50 AM
StdDev,0.008,0.007,0.022,0.003,0.011,0.018,,,
,,,,,,,,,
DEP042993,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.45,1.27,7.18,1.07,13.43,20.22,,,
#02,3.46,1.28,7.15,1.07,13.4,20.24,,,
#03,3.46,1.28,7.19,1.07,13.46,20.29,,,
Mean,3.46,1.28,7.17,1.07,13.43,20.25,DEP042993,Milk Donors-Raw,1/19/2026 8:09:33 AM
StdDev,0.009,0.003,0.021,0.001,0.026,0.033,,,
,,,,,,,,,
DEP042907,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.24,1.23,6.95,1.05,12.84,19.32,,,
#02,3.23,1.23,6.96,1.05,12.84,19.29,,,
#03,3.24,1.23,6.97,1.05,12.87,19.35,,,
Mean,3.24,1.23,6.96,1.05,12.85,19.32,DEP042907,Milk Donors-Raw,1/19/2026 8:26:07 AM
StdDev,0.008,0.001,0.012,0.001,0.015,0.031,,,
,,,,,,,,,
DEP042862,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.85,1.09,7.24,0.99,12.7,18.35,,,
#02,2.83,1.09,7.25,0.99,12.7,18.3,,,
#03,2.83,1.08,7.23,0.98,12.66,18.27,,,
Mean,2.84,1.09,7.24,0.99,12.69,18.31,DEP042862,Milk Donors-Raw,1/22/2026 8:17:39 AM
StdDev,0.012,0.005,0.007,0.002,0.022,0.043,,,
,,,,,,,,,
DEP042860,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.95,1.61,6.95,1.22,14.28,21.92,,,
#02,3.96,1.61,6.95,1.22,14.28,21.94,,,
#03,3.97,1.61,6.95,1.22,14.29,21.98,,,
Mean,3.96,1.61,6.95,1.22,14.28,21.95,DEP042860,Milk Donors-Raw,1/19/2026 8:15:14 AM
StdDev,0.009,0.002,0.005,0.001,0.003,0.027,,,
,,,,,,,,,
DEP042835,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.56,0.99,6.89,0.94,12.71,19.73,,,
#02,3.58,0.99,6.88,0.94,12.7,19.78,,,
#03,3.57,1,6.9,0.95,12.73,19.78,,,
Mean,3.57,0.99,6.89,0.94,12.71,19.76,DEP042835,Milk Donors-Raw,1/19/2026 8:28:27 AM
StdDev,0.012,0.004,0.009,0.002,0.014,0.031,,,
,,,,,,,,,
DEP042699,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.56,1.12,7.01,1,13.43,20.08,,,
#02,3.57,1.12,7,1,13.41,20.08,,,
#03,3.57,1.12,7,1,13.4,20.08,,,
Mean,3.56,1.12,7,1,13.41,20.08,DEP042699,Milk Donors-Raw,1/20/2026 8:26:09 AM
StdDev,0.004,0.002,0.007,0.001,0.015,0.002,,,
,,,,,,,,,
DEP042651,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.3,0.91,6.85,0.91,12.46,18.82,,,
#02,3.32,0.91,6.84,0.9,12.44,18.85,,,
#03,3.31,0.91,6.85,0.91,12.47,18.86,,,
Mean,3.31,0.91,6.85,0.91,12.46,18.84,DEP042651,Milk Donors-Raw,1/19/2026 8:37:46 AM
StdDev,0.01,0.004,0.01,0.002,0.017,0.018,,,
,,,,,,,,,
DEP042589,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.14,1.14,6.63,1.01,12.25,18.49,,,
#02,3.13,1.14,6.63,1.01,12.26,18.48,,,
#03,3.14,1.15,6.62,1.01,12.25,18.51,,,
Mean,3.14,1.14,6.63,1.01,12.25,18.49,DEP042589,Milk Donors-Raw,1/21/2026 8:47:01 AM
StdDev,0.007,0.003,0.004,0.002,0.004,0.018,,,
,,,,,,,,,
DEP042549,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.82,1.12,6.87,1,12.2,17.85,,,
#02,2.81,1.12,6.88,1,12.21,17.86,,,
#03,2.81,1.11,6.88,1,12.19,17.84,,,
Mean,2.81,1.12,6.87,1,12.2,17.85,DEP042549,Milk Donors-Raw,1/20/2026 8:24:22 AM
StdDev,0.002,0.006,0.004,0.003,0.008,0.01,,,
,,,,,,,,,
DEP042324,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.18,1.18,7.48,1.03,14.81,22.46,,,
#02,4.19,1.18,7.5,1.03,14.83,22.51,,,
#03,4.18,1.18,7.5,1.03,14.82,22.47,,,
Mean,4.18,1.18,7.49,1.03,14.82,22.48,DEP042324,Milk Donors-Raw,1/20/2026 8:27:52 AM
StdDev,0.007,0.001,0.009,0,0.01,0.027,,,
,,,,,,,,,
DEP042321,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,1.79,1.15,7.2,1.01,11.66,15.44,,,
#02,1.77,1.15,7.2,1.01,11.66,15.41,,,
#03,1.78,1.15,7.22,1.01,11.67,15.45,,,
Mean,1.78,1.15,7.21,1.01,11.66,15.43,DEP042321,Milk Donors-Raw,1/23/2026 8:29:10 AM
StdDev,0.008,0.003,0.013,0.001,0.009,0.023,,,
,,,,,,,,,
DEP042234,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.05,1.07,6.48,0.98,12.17,17.97,,,
#02,3.04,1.07,6.49,0.98,12.16,17.94,,,
#03,3.06,1.07,6.47,0.98,12.14,17.98,,,
Mean,3.05,1.07,6.48,0.98,12.16,17.96,DEP042234,Milk Donors-Raw,1/19/2026 8:05:44 AM
StdDev,0.009,0.002,0.008,0.001,0.015,0.017,,,
,,,,,,,,,
DEP042185,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.46,1,6.85,0.95,12.85,19.4,,,
#02,3.46,1.01,6.87,0.95,12.88,19.44,,,
#03,3.44,1,6.86,0.95,12.86,19.38,,,
Mean,3.45,1,6.86,0.95,12.86,19.41,DEP042185,Milk Donors-Raw,1/19/2026 8:39:36 AM
StdDev,0.009,0.003,0.008,0.002,0.016,0.028,,,
,,,,,,,,,
DEP042044,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.64,1.09,7.09,0.99,13.51,20.35,,,
#02,3.65,1.08,7.11,0.98,13.53,20.38,,,
#03,3.65,1.09,7.11,0.98,13.53,20.4,,,
Mean,3.65,1.09,7.1,0.99,13.52,20.38,DEP042044,Milk Donors-Raw,1/22/2026 8:43:34 AM
StdDev,0.007,0.004,0.01,0.002,0.01,0.025,,,
,,,,,,,,,
DEP042035,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.97,0.9,6.87,0.9,12.22,17.91,,,
#02,2.97,0.91,6.86,0.9,12.21,17.91,,,
#03,2.98,0.91,6.86,0.9,12.2,17.92,,,
Mean,2.97,0.91,6.86,0.9,12.21,17.91,DEP042035,Milk Donors-Raw,1/23/2026 8:33:35 AM
StdDev,0.004,0.003,0.008,0.001,0.014,0.006,,,
,,,,,,,,,
DEP041969,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.87,1.23,7.11,1.05,15.32,24.03,,,
#02,4.88,1.22,7.14,1.04,15.34,24.06,,,
#03,4.89,1.21,7.14,1.04,15.32,24.07,,,
Mean,4.88,1.22,7.13,1.04,15.32,24.05,DEP041969,Milk Donors-Raw,1/22/2026 8:15:12 AM
StdDev,0.01,0.01,0.014,0.005,0.011,0.025,,,
,,,,,,,,,
DEP041777,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.89,0.94,6.85,0.92,13.34,20.52,,,
#02,3.89,0.94,6.85,0.92,13.34,20.51,,,
#03,3.89,0.94,6.86,0.92,13.35,20.53,,,
Mean,3.89,0.94,6.85,0.92,13.34,20.52,DEP041777,Milk Donors-Raw,1/20/2026 8:13:14 AM
StdDev,0.001,0.002,0.005,0.001,0.004,0.006,,,
,,,,,,,,,
DEP041764,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.57,1.12,6.22,1,12.42,19.17,,,
#02,3.57,1.12,6.23,1,12.43,19.2,,,
#03,3.57,1.12,6.23,1,12.44,19.21,,,
Mean,3.57,1.12,6.23,1,12.43,19.19,DEP041764,Milk Donors-Raw,1/22/2026 8:27:25 AM
StdDev,0.003,0.003,0.005,0.002,0.012,0.019,,,
,,,,,,,,,
DEP041762,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.33,1.33,7.15,1.1,13.77,19.96,,,
#02,3.32,1.34,7.16,1.1,13.78,19.96,,,
#03,3.32,1.34,7.16,1.1,13.76,19.95,,,
Mean,3.32,1.33,7.16,1.1,13.77,19.95,DEP041762,Milk Donors-Raw,1/21/2026 8:36:44 AM
StdDev,0.005,0.001,0.005,0,0.008,0.008,,,
,,,,,,,,,
DEP041746,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.98,0.81,6.22,0.86,11.14,17.01,,,
#02,2.98,0.81,6.22,0.86,11.14,17.02,,,
#03,2.99,0.82,6.23,0.86,11.17,17.07,,,
Mean,2.98,0.81,6.23,0.86,11.15,17.03,DEP041746,Milk Donors-Raw,1/19/2026 8:11:26 AM
StdDev,0.007,0.003,0.007,0.001,0.013,0.033,,,
,,,,,,,,,
DEP041725,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.12,1.12,6.79,1,12.65,18.6,,,
#02,3.11,1.12,6.8,1,12.65,18.57,,,
#03,3.11,1.12,6.8,1,12.64,18.58,,,
Mean,3.11,1.12,6.8,1,12.64,18.58,DEP041725,Milk Donors-Raw,1/19/2026 8:03:48 AM
StdDev,0.005,0.003,0.008,0.002,0.007,0.012,,,
,,,,,,,,,
DEP041703,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.3,1.1,6.77,0.99,14.21,21.83,,,
#02,4.32,1.1,6.77,0.99,14.22,21.87,,,
#03,4.31,1.1,6.79,0.99,14.24,21.88,,,
Mean,4.31,1.1,6.78,0.99,14.22,21.86,DEP041703,Milk Donors-Raw,1/20/2026 8:22:29 AM
StdDev,0.007,0.003,0.01,0.001,0.013,0.025,,,
,,,,,,,,,
DEP041701,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.79,0.93,7.04,0.92,13.55,20.45,,,
#02,3.79,0.93,7.06,0.91,13.55,20.44,,,
#03,3.79,0.93,7.05,0.92,13.54,20.44,,,
Mean,3.79,0.93,7.05,0.91,13.55,20.44,DEP041701,Milk Donors-Raw,1/22/2026 8:32:16 AM
StdDev,0.002,0.003,0.006,0.001,0.004,0.004,,,
,,,,,,,,,
DEP041553,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.33,1.41,7.37,1.13,15.22,23.14,,,
#02,4.31,1.42,7.39,1.13,15.26,23.13,,,
#03,4.33,1.41,7.38,1.13,15.24,23.16,,,
Mean,4.32,1.41,7.38,1.13,15.24,23.14,DEP041553,Milk Donors-Raw,1/23/2026 8:26:44 AM
StdDev,0.011,0.002,0.014,0.001,0.019,0.019,,,
,,,,,,,,,
DEP041528,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.45,1.1,6.89,0.99,13.2,19.6,,,
#02,3.45,1.1,6.89,0.99,13.19,19.59,,,
#03,3.44,1.1,6.9,0.99,13.19,19.59,,,
Mean,3.45,1.1,6.89,0.99,13.2,19.6,DEP041528,Milk Donors-Raw,1/20/2026 8:35:39 AM
StdDev,0.004,0.002,0.004,0.001,0.004,0.006,,,
,,,,,,,,,
DEP041387,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.5,1,7.48,0.95,12.41,17.49,,,
#02,2.51,1,7.48,0.95,12.42,17.52,,,
#03,2.49,1,7.49,0.95,12.43,17.49,,,
Mean,2.5,1,7.48,0.95,12.42,17.5,DEP041387,Milk Donors-Raw,1/21/2026 8:43:00 AM
StdDev,0.008,0,0.006,0,0.008,0.019,,,
,,,,,,,,,
DEP041332,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,1.5,1.08,7.57,0.98,11.63,14.95,,,
#02,1.5,1.07,7.59,0.98,11.64,14.97,,,
#03,1.49,1.07,7.58,0.98,11.63,14.95,,,
Mean,1.5,1.07,7.58,0.98,11.64,14.96,DEP041332,Milk Donors-Raw,1/21/2026 8:38:54 AM
StdDev,0.003,0.004,0.013,0.002,0.007,0.011,,,
,,,,,,,,,
DEP041265,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.41,0.96,7.28,0.93,13.08,19.73,,,
#02,3.39,0.95,7.26,0.93,13.04,19.62,,,
#03,3.4,0.95,7.28,0.92,13.05,19.66,,,
Mean,3.4,0.95,7.27,0.92,13.05,19.67,DEP041265,Milk Donors-Raw,1/19/2026 8:17:06 AM
StdDev,0.012,0.004,0.015,0.002,0.021,0.053,,,
,,,,,,,,,
DEP041263,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.65,0.97,7.06,0.93,13.27,20.14,,,
#02,3.67,0.97,7.05,0.93,13.25,20.18,,,
#03,3.65,0.97,7.05,0.93,13.25,20.14,,,
Mean,3.66,0.97,7.05,0.93,13.26,20.15,DEP041263,Milk Donors-Raw,1/22/2026 8:34:24 AM
StdDev,0.01,0.001,0.006,0,0.009,0.025,,,
,,,,,,,,,
DEP041204,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.11,1.05,7.29,0.97,13.1,19.03,,,
#02,3.1,1.05,7.29,0.97,13.09,19.01,,,
#03,3.12,1.04,7.29,0.97,13.08,19.05,,,
Mean,3.11,1.04,7.29,0.97,13.09,19.03,DEP041204,Milk Donors-Raw,1/23/2026 8:42:32 AM
StdDev,0.008,0.002,0,0.001,0.011,0.02,,,
,,,,,,,,,
DEP041153,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.29,1,6.71,0.94,11.18,15.98,,,
#02,2.27,1,6.7,0.95,11.17,15.93,,,
#03,2.27,1,6.72,0.95,11.18,15.96,,,
Mean,2.28,1,6.71,0.95,11.18,15.96,DEP041153,Milk Donors-Raw,1/22/2026 8:25:39 AM
StdDev,0.009,0.003,0.008,0.001,0.007,0.025,,,
,,,,,,,,,
DEP040994,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.77,0.94,6.74,0.92,11.93,17.28,,,
#02,2.76,0.94,6.75,0.92,11.93,17.25,,,
#03,2.77,0.94,6.74,0.92,11.92,17.27,,,
Mean,2.77,0.94,6.74,0.92,11.93,17.27,DEP040994,Milk Donors-Raw,1/23/2026 8:22:36 AM
StdDev,0.007,0,0.006,0,0.005,0.013,,,
,,,,,,,,,
DEP040705,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.64,1.71,7.13,1.26,13.37,18.65,,,
#02,2.63,1.71,7.11,1.27,13.35,18.63,,,
#03,2.63,1.71,7.13,1.27,13.38,18.66,,,
Mean,2.63,1.71,7.12,1.27,13.36,18.64,DEP040705,Milk Donors-Raw,1/22/2026 8:45:49 AM
StdDev,0.002,0.003,0.01,0.001,0.016,0.015,,,
,,,,,,,,,
DEP040593,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.31,0.98,7.33,0.94,14.26,22.31,,,
#02,4.32,0.98,7.34,0.94,14.28,22.36,,,
#03,4.31,0.98,7.32,0.93,14.25,22.3,,,
Mean,4.32,0.98,7.33,0.94,14.27,22.32,DEP040593,Milk Donors-Raw,1/22/2026 8:30:03 AM
StdDev,0.006,0.003,0.008,0.001,0.015,0.028,,,
,,,,,,,,,
DEP040500,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.48,0.88,6.66,0.89,12.42,19.05,,,
#02,3.48,0.87,6.68,0.89,12.43,19.05,,,
#03,3.48,0.88,6.68,0.89,12.44,19.07,,,
Mean,3.48,0.88,6.67,0.89,12.43,19.06,DEP040500,Milk Donors-Raw,1/20/2026 8:08:45 AM
StdDev,0.002,0.004,0.009,0.002,0.008,0.008,,,
,,,,,,,,,
DEP040487,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.48,1.35,7.24,1.1,13.87,20.52,,,
#02,3.49,1.35,7.25,1.1,13.89,20.56,,,
#03,3.48,1.36,7.26,1.11,13.91,20.57,,,
Mean,3.48,1.35,7.25,1.1,13.89,20.55,DEP040487,Milk Donors-Raw,1/21/2026 8:30:30 AM
StdDev,0.004,0.003,0.01,0.001,0.018,0.024,,,
,,,,,,,,,
DEP040348,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.33,1.02,7.2,0.96,13.2,19.51,,,
#02,3.34,1.02,7.18,0.96,13.18,19.51,,,
#03,3.34,1.02,7.2,0.96,13.21,19.54,,,
Mean,3.34,1.02,7.19,0.96,13.2,19.52,DEP040348,Milk Donors-Raw,1/19/2026 8:07:39 AM
StdDev,0.004,0.001,0.013,0.001,0.015,0.016,,,
,,,,,,,,,
DEP040096,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,5.29,1.13,7.06,1,15.57,24.97,,,
#02,5.3,1.13,7.05,1,15.56,24.98,,,
#03,5.28,1.13,7.06,1,15.56,24.93,,,
Mean,5.29,1.13,7.05,1,15.57,24.96,DEP040096,Milk Donors-Raw,1/20/2026 8:31:30 AM
StdDev,0.01,0.001,0.002,0.001,0.007,0.025,,,
