DEP029305,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.65,1.1,6.96,0.99,12.4,17.46,,,
#02,2.65,1.1,6.97,0.99,12.41,17.47,,,
#03,2.65,1.1,7,0.99,12.45,17.51,,,
Mean,2.65,1.1,6.98,0.99,12.42,17.48,DEP029305,Milk Donors-Raw,1/23/2025 9:35:18 AM
StdDev,0.003,0.003,0.023,0.001,0.029,0.026,,,
,,,,,,,,,
DEP030088,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.57,1.01,7.04,0.95,14.44,22.75,,,
#02,4.57,1.01,7.07,0.95,14.48,22.79,,,
#03,4.56,1.01,7.06,0.95,14.47,22.73,,,
Mean,4.57,1.01,7.06,0.95,14.46,22.76,DEP030088,Milk Donors-Raw,1/23/2025 9:25:24 AM
StdDev,0.01,0.001,0.017,0,0.021,0.034,,,
,,,,,,,,,
DEP030139,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,6.79,1.18,6.89,1.03,17.13,29,,,
#02,6.8,1.18,6.91,1.03,17.18,29.04,,,
#03,6.8,1.18,6.91,1.03,17.19,29.07,,,
Mean,6.8,1.18,6.9,1.03,17.17,29.04,DEP030139,Milk Donors-Raw,1/27/2025 9:18:40 AM
StdDev,0.007,0.001,0.015,0,0.029,0.038,,,
,,,,,,,,,
DEP030720,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.44,1.03,7.25,0.96,13.35,19.89,,,
#02,3.42,1.04,7.29,0.96,13.4,19.89,,,
#03,3.44,1.04,7.28,0.96,13.4,19.93,,,
Mean,3.43,1.04,7.28,0.96,13.38,19.9,DEP030720,Milk Donors-Raw,1/20/2025 9:34:33 AM
StdDev,0.009,0.003,0.018,0.001,0.028,0.026,,,
,,,,,,,,,
DEP030844,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.27,0.87,7.29,0.89,12.89,19.18,,,
#02,3.26,0.88,7.32,0.89,12.94,19.22,,,
#03,3.27,0.87,7.31,0.89,12.92,19.22,,,
Mean,3.27,0.88,7.3,0.89,12.91,19.2,DEP030844,Milk Donors-Raw,1/20/2025 9:18:31 AM
StdDev,0.005,0.004,0.018,0.002,0.027,0.02,,,
,,,,,,,,,
DEP030846,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.78,1.15,7.31,1.01,14.17,21.09,,,
#02,3.78,1.16,7.32,1.02,14.19,21.13,,,
#03,3.78,1.15,7.3,1.01,14.15,21.1,,,
Mean,3.78,1.15,7.31,1.01,14.17,21.11,DEP030846,Milk Donors-Raw,1/24/2025 2:36:52 PM
StdDev,0.005,0.004,0.011,0.002,0.019,0.024,,,
,,,,,,,,,
DEP030884,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.08,0.89,7.24,0.89,12.76,18.62,,,
#02,3.08,0.89,7.25,0.9,12.78,18.66,,,
#03,3.07,0.89,7.28,0.9,12.8,18.65,,,
Mean,3.08,0.89,7.26,0.9,12.78,18.64,DEP030884,Milk Donors-Raw,1/23/2025 9:49:39 AM
StdDev,0.006,0.004,0.017,0.002,0.019,0.018,,,
,,,,,,,,,
DEP031140,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.35,0.89,7.26,0.9,12.95,19.41,,,
#02,3.35,0.9,7.29,0.9,13,19.45,,,
#03,3.35,0.9,7.29,0.9,12.99,19.45,,,
Mean,3.35,0.9,7.28,0.9,12.98,19.44,DEP031140,Milk Donors-Raw,1/27/2025 9:40:49 AM
StdDev,0.001,0.004,0.016,0.002,0.025,0.026,,,
,,,,,,,,,
DEP031326,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.67,1.27,7.29,1.07,13.9,20.98,,,
#02,3.66,1.28,7.33,1.07,13.95,20.99,,,
#03,3.68,1.27,7.34,1.07,13.97,21.06,,,
Mean,3.67,1.27,7.32,1.07,13.94,21.01,DEP031326,Milk Donors-Raw,1/22/2025 9:53:06 AM
StdDev,0.01,0.001,0.025,0.001,0.036,0.041,,,
,,,,,,,,,
DEP031880,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.41,0.92,7.55,0.91,13.54,19.97,,,
#02,3.41,0.92,7.56,0.91,13.55,19.98,,,
#03,3.41,0.92,7.56,0.91,13.56,20,,,
Mean,3.41,0.92,7.56,0.91,13.55,19.98,DEP031880,Milk Donors-Raw,1/21/2025 10:06:48 AM
StdDev,0.003,0,0.007,0,0.007,0.015,,,
,,,,,,,,,
DEP031917,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.37,1.09,7.06,0.99,14.61,22.35,,,
#02,4.33,1.09,7.06,0.99,14.58,22.23,,,
#03,4.34,1.08,7.08,0.98,14.59,22.28,,,
Mean,4.35,1.09,7.07,0.99,14.59,22.29,DEP031917,Milk Donors-Raw,1/21/2025 10:22:38 AM
StdDev,0.021,0.003,0.011,0.001,0.014,0.058,,,
,,,,,,,,,
DEP031970,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.26,1.13,7.08,1.01,13.15,19.36,,,
#02,3.26,1.13,7.09,1.01,13.17,19.39,,,
#03,3.29,1.14,7.09,1.01,13.18,19.45,,,
Mean,3.27,1.14,7.09,1.01,13.16,19.4,DEP031970,Milk Donors-Raw,1/23/2025 9:28:18 AM
StdDev,0.014,0.005,0.007,0.002,0.015,0.048,,,
,,,,,,,,,
DEP032250,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.46,1.2,7.32,1.04,14.91,23.1,,,
#02,4.47,1.21,7.34,1.04,14.94,23.16,,,
#03,4.48,1.21,7.35,1.04,14.96,23.19,,,
Mean,4.47,1.21,7.34,1.04,14.94,23.15,DEP032250,Milk Donors-Raw,1/23/2025 9:37:56 AM
StdDev,0.008,0.003,0.017,0.001,0.026,0.048,,,
,,,,,,,,,
DEP032307,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.72,0.95,7.31,0.92,13.64,20.59,,,
#02,3.7,0.94,7.3,0.92,13.61,20.51,,,
#03,3.71,0.95,7.31,0.92,13.64,20.57,,,
Mean,3.71,0.95,7.31,0.92,13.63,20.56,DEP032307,Milk Donors-Raw,1/22/2025 10:10:09 AM
StdDev,0.01,0.003,0.008,0.001,0.015,0.041,,,
,,,,,,,,,
DEP032308,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.04,1.14,7.2,1.01,14,21.66,,,
#02,4.02,1.14,7.19,1.01,13.99,21.63,,,
#03,4.03,1.14,7.21,1.01,14,21.67,,,
Mean,4.03,1.14,7.2,1.01,14,21.65,DEP032308,Milk Donors-Raw,1/22/2025 10:14:54 AM
StdDev,0.006,0.003,0.009,0.001,0.006,0.022,,,
,,,,,,,,,
DEP032313,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.05,1.13,6.82,1,14.15,21.22,,,
#02,4.04,1.12,6.81,1,14.13,21.17,,,
#03,4.05,1.13,6.84,1,14.17,21.24,,,
Mean,4.04,1.13,6.82,1,14.15,21.21,DEP032313,Milk Donors-Raw,1/23/2025 9:40:07 AM
StdDev,0.006,0.003,0.015,0.001,0.021,0.035,,,
,,,,,,,,,
DEP032426,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.64,0.87,7.01,0.89,14.55,22.65,,,
#02,4.64,0.88,7.01,0.89,14.57,22.67,,,
#03,4.65,0.87,7.02,0.89,14.57,22.69,,,
Mean,4.64,0.87,7.01,0.89,14.56,22.67,DEP032426,Milk Donors-Raw,1/20/2025 9:26:35 AM
StdDev,0.006,0.005,0.007,0.002,0.009,0.024,,,
,,,,,,,,,
DEP032570,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.46,1.01,7.31,0.95,13.47,19.99,,,
#02,3.48,1,7.31,0.95,13.46,20.02,,,
#03,3.49,1,7.33,0.95,13.48,20.05,,,
Mean,3.48,1,7.32,0.95,13.47,20.02,DEP032570,Milk Donors-Raw,1/23/2025 9:23:11 AM
StdDev,0.011,0.003,0.01,0.001,0.012,0.034,,,
,,,,,,,,,
DEP032583,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.29,0.96,7.47,0.93,13.39,19.61,,,
#02,3.3,0.96,7.47,0.93,13.4,19.64,,,
#03,3.31,0.96,7.47,0.93,13.4,19.67,,,
Mean,3.3,0.96,7.47,0.93,13.4,19.64,DEP032583,Milk Donors-Raw,1/22/2025 10:17:00 AM
StdDev,0.007,0.003,0.003,0.001,0.006,0.028,,,
,,,,,,,,,
DEP032637,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.47,0.97,7.21,0.93,13.31,19.83,,,
#02,3.47,0.97,7.2,0.93,13.28,19.79,,,
#03,3.47,0.97,7.22,0.93,13.32,19.82,,,
Mean,3.47,0.97,7.21,0.93,13.3,19.81,DEP032637,Milk Donors-Raw,1/22/2025 10:00:10 AM
StdDev,0.004,0.001,0.013,0,0.018,0.021,,,
,,,,,,,,,
DEP032661,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.43,1.28,7.19,1.07,13.49,20.2,,,
#02,3.43,1.27,7.19,1.07,13.48,20.18,,,
#03,3.41,1.27,7.21,1.07,13.51,20.16,,,
Mean,3.42,1.27,7.2,1.07,13.49,20.18,DEP032661,Milk Donors-Raw,1/23/2025 9:51:57 AM
StdDev,0.01,0.004,0.015,0.002,0.012,0.018,,,
,,,,,,,,,
DEP032709,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.34,1.09,7,0.98,13.87,22.16,,,
#02,4.33,1.09,7.01,0.98,13.89,22.17,,,
#03,4.33,1.08,7.01,0.98,13.89,22.16,,,
Mean,4.33,1.08,7.01,0.98,13.88,22.16,DEP032709,Milk Donors-Raw,1/20/2025 9:29:18 AM
StdDev,0.003,0.001,0.007,0,0.009,0.003,,,
,,,,,,,,,
DEP032713,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.81,1.08,6.82,0.98,14.5,23.27,,,
#02,4.8,1.09,6.85,0.98,14.54,23.27,,,
#03,4.79,1.09,6.88,0.99,14.58,23.3,,,
Mean,4.8,1.09,6.85,0.99,14.54,23.28,DEP032713,Milk Donors-Raw,1/21/2025 10:30:40 AM
StdDev,0.01,0.006,0.027,0.003,0.041,0.015,,,
,,,,,,,,,
DEP032770,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.61,1.09,7.21,0.99,13.7,20.4,,,
#02,3.59,1.09,7.22,0.99,13.71,20.36,,,
#03,3.62,1.09,7.22,0.99,13.7,20.43,,,
Mean,3.6,1.09,7.22,0.99,13.7,20.4,DEP032770,Milk Donors-Raw,1/22/2025 10:02:51 AM
StdDev,0.015,0.003,0.003,0.001,0.006,0.036,,,
,,,,,,,,,
DEP032806,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.7,1.05,7.28,0.97,13.87,20.66,,,
#02,3.7,1.04,7.3,0.97,13.9,20.7,,,
#03,3.71,1.05,7.32,0.97,13.92,20.74,,,
Mean,3.7,1.04,7.3,0.97,13.9,20.7,DEP032806,Milk Donors-Raw,1/23/2025 9:33:05 AM
StdDev,0.005,0.002,0.02,0.001,0.027,0.037,,,
,,,,,,,,,
DEP032871,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.55,0.99,7.23,0.94,13.48,20.1,,,
#02,3.55,0.99,7.25,0.94,13.51,20.13,,,
#03,3.54,1,7.27,0.94,13.52,20.12,,,
Mean,3.55,0.99,7.25,0.94,13.51,20.11,DEP032871,Milk Donors-Raw,1/23/2025 9:47:29 AM
StdDev,0.007,0.001,0.02,0.001,0.022,0.013,,,
,,,,,,,,,
DEP032919,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.49,0.89,7.35,0.89,13.54,19.91,,,
#02,3.51,0.89,7.39,0.9,13.6,20,,,
#03,3.5,0.89,7.4,0.9,13.62,19.99,,,
Mean,3.5,0.89,7.38,0.9,13.59,19.96,DEP032919,Milk Donors-Raw,1/22/2025 10:12:48 AM
StdDev,0.008,0.003,0.027,0.002,0.041,0.05,,,
,,,,,,,,,
DEP032985,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.81,0.96,7.31,0.93,13.85,20.84,,,
#02,3.8,0.96,7.31,0.93,13.85,20.84,,,
#03,3.82,0.96,7.32,0.93,13.87,20.89,,,
Mean,3.81,0.96,7.31,0.93,13.85,20.86,DEP032985,Milk Donors-Raw,1/20/2025 9:20:53 AM
StdDev,0.007,0.001,0.008,0,0.012,0.029,,,
,,,,,,,,,
DEP033060,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.29,1.6,7.36,1.22,12.89,17.78,,,
#02,2.29,1.6,7.35,1.22,12.88,17.77,,,
#03,2.28,1.6,7.39,1.22,12.93,17.81,,,
Mean,2.29,1.6,7.37,1.22,12.9,17.79,DEP033060,Milk Donors-Raw,1/27/2025 9:29:58 AM
StdDev,0.003,0.001,0.021,0,0.023,0.019,,,
,,,,,,,,,
DEP033075,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.14,1.72,7.17,1.27,15.06,22.91,,,
#02,4.16,1.72,7.18,1.27,15.07,22.96,,,
#03,4.15,1.73,7.2,1.27,15.11,22.98,,,
Mean,4.15,1.72,7.19,1.27,15.08,22.95,DEP033075,Milk Donors-Raw,1/21/2025 10:12:37 AM
StdDev,0.009,0.006,0.014,0.003,0.028,0.038,,,
,,,,,,,,,
DEP033172,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.8,1.21,7.17,1.04,13.15,18.31,,,
#02,2.8,1.21,7.18,1.04,13.17,18.34,,,
#03,2.8,1.21,7.15,1.04,13.14,18.3,,,
Mean,2.8,1.21,7.17,1.04,13.16,18.31,DEP033172,Milk Donors-Raw,1/22/2025 9:57:58 AM
StdDev,0.003,0.002,0.013,0.001,0.013,0.021,,,
,,,,,,,,,
DEP033350,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,12.67,0.99,8.61,0.94,25.16,47.03,,,
Mean,12.67,0.99,8.61,0.94,25.16,47.03,DEP033350,Milk Donors-Raw,1/21/2025 10:20:33 AM
,,,,,,,,,
DEP033355,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,2.81,1.04,7.17,0.96,12.62,18.05,,,
#02,2.83,1.04,7.18,0.96,12.63,18.11,,,
#03,2.81,1.04,7.2,0.96,12.65,18.1,,,
Mean,2.82,1.04,7.18,0.96,12.63,18.09,DEP033355,Milk Donors-Raw,1/22/2025 9:50:29 AM
StdDev,0.009,0.003,0.014,0.001,0.016,0.031,,,
,,,,,,,,,
DEP033458,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,5.04,1.18,6.63,1.03,14.73,23.85,,,
#02,5.06,1.18,6.64,1.03,14.75,23.9,,,
#03,5.05,1.18,6.64,1.03,14.76,23.88,,,
Mean,5.05,1.18,6.64,1.03,14.74,23.88,DEP033458,Milk Donors-Raw,1/20/2025 9:36:52 AM
StdDev,0.007,0.003,0.008,0.001,0.016,0.029,,,
,,,,,,,,,
DEP033483,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.22,1.25,7.29,1.06,14.63,22.46,,,
#02,4.22,1.25,7.28,1.06,14.62,22.46,,,
#03,4.22,1.24,7.28,1.06,14.62,22.46,,,
Mean,4.22,1.25,7.29,1.06,14.62,22.46,DEP033483,Milk Donors-Raw,1/22/2025 10:05:12 AM
StdDev,0.004,0.003,0.009,0.001,0.009,0.001,,,
,,,,,,,,,
DEP033507,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,3.01,1.2,7.33,1.03,13.2,19.07,,,
#02,3.01,1.2,7.35,1.04,13.23,19.09,,,
#03,3.01,1.21,7.35,1.04,13.24,19.11,,,
Mean,3.01,1.2,7.34,1.04,13.22,19.09,DEP033507,Milk Donors-Raw,1/21/2025 10:27:40 AM
StdDev,0.003,0.007,0.01,0.003,0.021,0.018,,,
,,,,,,,,,
DEP033510,,Milk Donors-Raw,,,,,,,
,Fat,Protein,Lactose,Nutr Pro,Solids,Cal,,,
Replicate,g/100g,g/100g,g/100g,g/100g,g/100g,-,,,
#01,4.09,1.07,7.27,0.98,14.35,21.76,,,
#02,4.09,1.06,7.26,0.97,14.33,21.75,,,
